PlatformUniqueId,StopAreaNaptanCode,Line,DirectionTowards,MinGap,MaxGap,AverageGap,MinStep,MaxStep,AverageStep,DesignatedLevelAccessPoint,LocationOfLevelAccess,LevelAccessByManualRamp,AdditionalAccessibilityInformation,GroupName
940GZZLUALD-Plat02-NB-metropolitan,940GZZLUALD,metropolitan,,,,,,,,False,,False,,
940GZZLUALD-Plat03-NB-metropolitan,940GZZLUALD,metropolitan,,,,,,,,False,,False,,
940GZZLUALD-Plat04-WB-circle,940GZZLUALD,circle,,,,,,,,False,,False,,
940GZZLUALP-Plat01-WB-piccadilly,940GZZLUALP,piccadilly,,,,,,,,False,,False,,
940GZZLUALP-Plat02-EB-piccadilly,940GZZLUALP,piccadilly,,,,,,,,False,,False,,
940GZZLUASG-Plat01-EB-piccadilly,940GZZLUASG,piccadilly,,,,,,,,False,,False,,
940GZZLUASG-Plat02-EB-piccadilly,940GZZLUASG,piccadilly,,,,,,,,False,,False,,
940GZZLUASG-Plat03-WB-piccadilly,940GZZLUASG,piccadilly,,,,,,,,False,,False,,
940GZZLUASG-Plat04-WB-piccadilly,940GZZLUASG,piccadilly,,,,,,,,False,,False,,
940GZZLUASL-Plat01-EB-piccadilly,940GZZLUASL,piccadilly,,,,,,,,False,,False,,
940GZZLUASL-Plat02-WB-piccadilly,940GZZLUASL,piccadilly,,,,,,,,False,,False,,
940GZZLUBBB-Plat01-WB-district|hammersmith-city,940GZZLUBBB,district,,,,,,,,False,,True,,
940GZZLUBBB-Plat01-WB-district|hammersmith-city,940GZZLUBBB,hammersmith-city,,,,,,,,False,,True,,
940GZZLUBBB-Plat02-EB-district|hammersmith-city,940GZZLUBBB,district,,,,,,,,False,,True,,
940GZZLUBBB-Plat02-EB-district|hammersmith-city,940GZZLUBBB,hammersmith-city,,,,,,,,False,,True,,
940GZZLUBBN-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLUBBN,circle,,,,,,,,False,,False,,
940GZZLUBBN-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLUBBN,hammersmith-city,,,,,,,,False,,False,,
940GZZLUBBN-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLUBBN,metropolitan,,,,,,,,False,,False,,
940GZZLUBBN-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLUBBN,circle,,0.0,85.0,,0.0,50.0,,True,,False,"Step free access to Westbound trains from Barbican is available via lifts within Farringdon's Long Lane entrance. The Long Lane entrance to Farringdon station is open between 06:30 and 23:00 on Monday to Saturday. It is not open on Sundays. When this entrance is closed, step-free access is available at Farringdon Station",
940GZZLUBBN-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLUBBN,hammersmith-city,,0.0,85.0,,0.0,50.0,,True,,False,"Step free access to Westbound trains from Barbican is available via lifts within Farringdon's Long Lane entrance. The Long Lane entrance to Farringdon station is open between 06:30 and 23:00 on Monday to Saturday. It is not open on Sundays. When this entrance is closed, step-free access is available at Farringdon Station",
940GZZLUBBN-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLUBBN,metropolitan,,0.0,85.0,,0.0,50.0,,True,,False,"Step free access to Westbound trains from Barbican is available via lifts within Farringdon's Long Lane entrance. The Long Lane entrance to Farringdon station is open between 06:30 and 23:00 on Monday to Saturday. It is not open on Sundays. When this entrance is closed, step-free access is available at Farringdon Station",
940GZZLUBDS-Plat01-EB-piccadilly,940GZZLUBDS,piccadilly,,,,,,,,False,,False,,
940GZZLUBDS-Plat02-WB-piccadilly,940GZZLUBDS,piccadilly,,,,,,,,False,,False,,
940GZZLUBEC-Plat01-WB-district,940GZZLUBEC,district,,,,,,,,False,,False,,
940GZZLUBEC-Plat02-EB-district,940GZZLUBEC,district,,,,,,,,False,,False,,
940GZZLUBKE-Plat01-WB-central,940GZZLUBKE,central,,,,,,,,False,,False,,
940GZZLUBKE-Plat02-EB-central,940GZZLUBKE,central,Woodford,,,213.0,,,37.0,False,,True,,
940GZZLUBKH-Plat01-WB-central,940GZZLUBKH,central,,,,,,,,False,,True,,
940GZZLUBKH-Plat02-EB-central,940GZZLUBKH,central,,,,,,,,False,,True,,
940GZZLUBLG-Plat01-WB-central,940GZZLUBLG,central,,,,,,,,False,,False,,
940GZZLUBLG-Plat02-EB-central,940GZZLUBLG,central,,,,,,,,False,,False,,
940GZZLUBMY-Plat01-WB-jubilee,940GZZLUBMY,jubilee,Stanmore,0.0,85.0,,0.0,50.0,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage. ",
940GZZLUBMY-Plat02-EB-jubilee,940GZZLUBMY,jubilee,Stratford,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBDS-Plat01-WB-central,940GZZLUBND,central,Stratford,,,,,,,False,,True,,
HUBBDS-Plat02-EB-central,940GZZLUBND,central,Ealing Broadway,,,,,,,False,,True,,
HUBBDS-Plat03-NB-jubilee,940GZZLUBND,jubilee,Stanmore,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBDS-Plat04-SB-jubilee,940GZZLUBND,jubilee,Stratford,,,,,,,False,,True,,
HUBBDS-PlatA-EB-elizabeth,910GBONDST,elizabeth,,,,,,,,True,,False,,
HUBBDS-PlatB-WB-elizabeth,910GBONDST,elizabeth,,,,,,,,True,,False,,
940GZZLUBOR-Plat01-NB-northern,940GZZLUBOR,northern,Camden Town,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUBOR-Plat02-SB-northern,940GZZLUBOR,northern,,,,,,,,False,,False,,
940GZZLUBOS-Plat01-WB-piccadilly,940GZZLUBOS,piccadilly,,,,,,,,False,,False,,
940GZZLUBOS-Plat02-EB-piccadilly,940GZZLUBOS,piccadilly,,,,,,,,False,,False,,
940GZZLUBSC-Plat01-WB-district,940GZZLUBSC,district,,,,77.0,,,247.0,False,,False,,
940GZZLUBSC-Plat02-WB-piccadilly,940GZZLUBSC,piccadilly,,,,23.0,,,88.0,False,,False,,
940GZZLUBSC-Plat03-EB-piccadilly,940GZZLUBSC,piccadilly,,,,50.0,,,156.0,False,,False,,
940GZZLUBSC-Plat04-EB-district,940GZZLUBSC,district,,,,10.0,,,273.0,False,,False,,
940GZZLUBST-Plat01-NB-metropolitan,940GZZLUBST,metropolitan,,,,,,,,False,,False,,
940GZZLUBST-Plat02-NB-metropolitan,940GZZLUBST,metropolitan,,,,,,,,False,,False,,
940GZZLUBST-Plat03-SB-metropolitan,940GZZLUBST,metropolitan,,,,,,,,False,,False,,
940GZZLUBST-Plat04-NB-metropolitan,940GZZLUBST,metropolitan,,,,,,,,False,,False,,
940GZZLUBST-Plat05-EB-circle|hammersmith-city,940GZZLUBST,circle,,,,,,,,False,,False,,
940GZZLUBST-Plat05-EB-circle|hammersmith-city,940GZZLUBST,hammersmith-city,,,,,,,,False,,False,,
940GZZLUBST-Plat06-WB-circle|hammersmith-city,940GZZLUBST,circle,,,,,,,,False,,False,,
940GZZLUBST-Plat06-WB-circle|hammersmith-city,940GZZLUBST,hammersmith-city,,,,,,,,False,,False,,
940GZZLUBST-Plat07-SB-jubilee,940GZZLUBST,jubilee,Westminster,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUBST-Plat08-SB-bakerloo,940GZZLUBST,bakerloo,Oxford Circus,,,40.0,,,150.0,False,,True,,
940GZZLUBST-Plat09-NB-bakerloo,940GZZLUBST,bakerloo,Harrow & Wealdstone,,,43.0,,,147.0,False,,False,,
940GZZLUBST-Plat10-NB-jubilee,940GZZLUBST,jubilee,Stanmore,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUBTK-Plat01-NB-northern,940GZZLUBTK,northern,,,,,,,,False,,False,,
940GZZLUBTK-Plat02-SB-northern,940GZZLUBTK,northern,,,,,,,,False,,False,,
940GZZLUBTX-Plat01-NB-northern,940GZZLUBTX,northern,,,,,,,,False,,False,,
940GZZLUBTX-Plat02-SB-northern,940GZZLUBTX,northern,,,,,,,,False,,False,,
940GZZLUBWR-Plat01-WB-district|hammersmith-city,940GZZLUBWR,district,,,,,,,,False,,False,,
940GZZLUBWR-Plat01-WB-district|hammersmith-city,940GZZLUBWR,hammersmith-city,,,,,,,,False,,False,,
940GZZLUBWR-Plat02-EB-district|hammersmith-city,940GZZLUBWR,district,,,,,,,,False,,False,,
940GZZLUBWR-Plat02-EB-district|hammersmith-city,940GZZLUBWR,hammersmith-city,,,,,,,,False,,False,,
940GZZLUBWT-Plat01-WB-circle|district,940GZZLUBWT,circle,,,,,,,,False,,False,,
940GZZLUBWT-Plat01-WB-circle|district,940GZZLUBWT,district,,,,,,,,False,,False,,
940GZZLUBWT-Plat02-EB-circle|district,940GZZLUBWT,circle,,,,,,,,False,,False,,
940GZZLUBWT-Plat02-EB-circle|district,940GZZLUBWT,district,,,,,,,,False,,False,,
940GZZLUBZP-Plat01-NB-northern,940GZZLUBZP,northern,,,,,,,,False,,False,,
940GZZLUBZP-Plat02-SB-northern,940GZZLUBZP,northern,,,,,,,,False,,False,,
940GZZLUCAR-Plat01-EB-piccadilly,940GZZLUCAR,piccadilly,,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUCAR-Plat02-WB-piccadilly,940GZZLUCAR,piccadilly,,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUCFM-Plat01-NB-northern,940GZZLUCFM,northern,,,,,,,,False,,False,,
940GZZLUCFM-Plat02-SB-northern,940GZZLUCFM,northern,,,,,,,,False,,False,,
940GZZLUCGN-Plat01-WB-piccadilly,940GZZLUCGN,piccadilly,,,,,,,,False,,False,,
940GZZLUCGN-Plat02-EB-piccadilly,940GZZLUCGN,piccadilly,,,,,,,,False,,False,,
940GZZLUCHL-Plat01-WB-central,940GZZLUCHL,central,,,,,,,,False,,False,,
940GZZLUCHL-Plat02-EB-central,940GZZLUCHL,central,,,,,,,,False,,False,,
940GZZLUCKS-Plat01-WB-piccadilly,940GZZLUCKS,piccadilly,,,,,,,,False,,True,,
940GZZLUCKS-Plat02-WB-piccadilly,940GZZLUCKS,piccadilly,,,,,,,,False,,True,,
940GZZLUCKS-Plat03-WB-piccadilly,940GZZLUCKS,piccadilly,,,,,,,,False,,True,,
940GZZLUCKS-Plat04-WB-piccadilly,940GZZLUCKS,piccadilly,,,,,,,,False,,True,,
940GZZLUCND-Plat01-NB-northern,940GZZLUCND,northern,,,,,,,,False,,False,,
940GZZLUCND-Plat02-SB-northern,940GZZLUCND,northern,,,,,,,,False,,False,,
940GZZLUCPC-Plat01-NB-northern,940GZZLUCPC,northern,,,,,,,,False,,False,,
940GZZLUCPC-Plat02-SB-northern,940GZZLUCPC,northern,,,,,,,,False,,False,,
940GZZLUCPK-Plat01-NB-jubilee,940GZZLUCPK,jubilee,,,,,,,,False,,False,,
940GZZLUCPK-Plat02-SB-jubilee,940GZZLUCPK,jubilee,,,,,,,,False,,False,,
940GZZLUCPN-Plat01-NB-northern,940GZZLUCPN,northern,,,,,,,,False,,False,,
940GZZLUCPN-Plat02-SB-northern,940GZZLUCPN,northern,,,,,,,,False,,False,,
940GZZLUCPS-Plat01-NB-northern,940GZZLUCPS,northern,,,,,,,,False,,False,,
940GZZLUCPS-Plat02-SB-northern,940GZZLUCPS,northern,,,,,,,,False,,False,,
940GZZLUCSD-Plat01-NB-northern,940GZZLUCSD,northern,,,,,,,,False,,False,,
940GZZLUCSD-Plat02-SB-northern,940GZZLUCSD,northern,,,,,,,,False,,False,,
940GZZLUCSM-Plat01-SB-metropolitan,940GZZLUCSM,metropolitan,Liverpool Street,,,,,,,False,,True,,
940GZZLUCTN-Plat01-NB-northern,940GZZLUCTN,northern,Edgware,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUCTN-Plat02-SB-northern,940GZZLUCTN,northern,,,,,,,,False,,False,,
940GZZLUCTN-Plat03-NB-northern,940GZZLUCTN,northern,High Barnet,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUCTN-Plat04-SB-northern,940GZZLUCTN,northern,,,,,,,,False,,False,,
940GZZLUCWL-Plat01-WB-central,940GZZLUCWL,central,,,,,,,,False,,False,,
940GZZLUCWL-Plat02-EB-central,940GZZLUCWL,central,,,,,,,,False,,False,,
940GZZLUCWP-Plat01-WB-district,940GZZLUCWP,district,,,,,,,,False,,False,,
940GZZLUCWP-Plat02-EB-district,940GZZLUCWP,district,,,,,,,,False,,False,,
940GZZLUCXY-Plat01-NB-metropolitan,940GZZLUCXY,metropolitan,,,,,,,,False,,False,,
940GZZLUCXY-Plat02-SB-metropolitan,940GZZLUCXY,metropolitan,,,,,,,,False,,False,,
940GZZLUDBN-Plat01-WB-central,940GZZLUDBN,central,,0.0,173.0,,0.0,30.0,,False,,True,,
940GZZLUDBN-Plat02-EB-central,940GZZLUDBN,central,Epping,0.0,173.0,,0.0,30.0,,False,,True,,
940GZZLUDGE-Plat01-WB-district,940GZZLUDGE,district,,,,,,,,False,,False,,
940GZZLUDGE-Plat02-EB-district,940GZZLUDGE,district,,,,,,,,False,,False,,
940GZZLUDGE-Plat03-WB-district,940GZZLUDGE,district,,,,,,,,False,,False,,
940GZZLUDGY-Plat01-WB-district,940GZZLUDGY,district,Earl's Court,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUDGY-Plat02-EB-district,940GZZLUDGY,district,Upminster,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUDOH-Plat01-NB-jubilee,940GZZLUDOH,jubilee,,,,,,,,False,,False,,
940GZZLUDOH-Plat02-SB-jubilee,940GZZLUDOH,jubilee,,,,,,,,False,,False,,
940GZZLUEAE-Plat01-WB-metropolitan|piccadilly,940GZZLUEAE,metropolitan,,,,,,,,False,,False,,
940GZZLUEAE-Plat01-WB-metropolitan|piccadilly,940GZZLUEAE,piccadilly,,,,,,,,False,,False,,
940GZZLUEAE-Plat02-EB-metropolitan|piccadilly,940GZZLUEAE,metropolitan,,,,,,,,False,,False,,
940GZZLUEAE-Plat02-EB-metropolitan|piccadilly,940GZZLUEAE,piccadilly,,,,,,,,False,,False,,
940GZZLUEAN-Plat01-WB-central,940GZZLUEAN,central,,,,,,,,False,,False,,
940GZZLUEAN-Plat02-EB-central,940GZZLUEAN,central,,,,,,,,False,,False,,
940GZZLUECM-Plat01-WB-district|piccadilly,940GZZLUECM,district,Ealing Broadway,0.0,143.0,,0.0,323.0,,False,,True,,
940GZZLUECM-Plat01-WB-district|piccadilly,940GZZLUECM,piccadilly,Uxbridge,0.0,161.0,,0.0,178.0,,False,,True,,
940GZZLUECM-Plat02-EB-district|piccadilly,940GZZLUECM,district,,,,,,,,False,,False,,
940GZZLUECM-Plat02-EB-district|piccadilly,940GZZLUECM,piccadilly,Oakwood,0.0,122.0,,0.0,136.0,,False,,True,,
940GZZLUECT-Plat01-EB-district,940GZZLUECT,district,Upminster,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUECT-Plat02-EB-district,940GZZLUECT,district,Upminster,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUECT-Plat03-WB-district,940GZZLUECT,district,"Kensington (Olympia), Wimbledon or Hammersmith",0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUECT-Plat04-WB-district,940GZZLUECT,district,"Kensington (Olympia), Wimbledon or Hammersmith",0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUECT-Plat05-EB-piccadilly,940GZZLUECT,piccadilly,Oakwood,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUECT-Plat06-WB-piccadilly,940GZZLUECT,piccadilly,Heathrow,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUEFY-Plat01-NB-northern,940GZZLUEFY,northern,,,,,,,,False,,False,,
940GZZLUEFY-Plat02-NB-northern,940GZZLUEFY,northern,,,,,,,,False,,False,,
940GZZLUEFY-Plat03-SB-northern,940GZZLUEFY,northern,,,,,,,,False,,False,,
940GZZLUEFY-Plat04-SB-northern,940GZZLUEFY,northern,,,,,,,,False,,False,,
940GZZLUEGW-Plat01-SB-northern,940GZZLUEGW,northern,Camden Town,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 2,False,,
940GZZLUEGW-Plat02-SB-northern,940GZZLUEGW,northern,Camden Town,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 2,False,,
940GZZLUEGW-Plat03-SB-northern,940GZZLUEGW,northern,Camden Town,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 2,False,,
940GZZLUEHM-Plat01-WB-district|hammersmith-city,940GZZLUEHM,district,Aldgate East,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUEHM-Plat01-WB-district|hammersmith-city,940GZZLUEHM,hammersmith-city,Aldgate East,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUEHM-Plat02-EB-district|hammersmith-city,940GZZLUEHM,district,Barking,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUEHM-Plat02-EB-district|hammersmith-city,940GZZLUEHM,hammersmith-city,Barking,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUEMB-Plat01-WB-circle|district,940GZZLUEMB,circle,,,,,,,,False,,False,,
940GZZLUEMB-Plat01-WB-circle|district,940GZZLUEMB,district,,,,,,,,False,,False,,
940GZZLUEMB-Plat02-EB-circle|district,940GZZLUEMB,circle,,,,,,,,False,,False,,
940GZZLUEMB-Plat02-EB-circle|district,940GZZLUEMB,district,,,,,,,,False,,False,,
940GZZLUEMB-Plat03-NB-northern,940GZZLUEMB,northern,,,,,,,,False,,False,,
940GZZLUEMB-Plat04-SB-northern,940GZZLUEMB,northern,,,,,,,,False,,False,,
940GZZLUEMB-Plat05-NB-bakerloo,940GZZLUEMB,bakerloo,,,,,,,,False,,False,,
940GZZLUEMB-Plat06-SB-bakerloo,940GZZLUEMB,bakerloo,,,,,,,,False,,False,,
940GZZLUEPG-Plat01-WB-central,940GZZLUEPG,central,Stratford,0.0,212.0,,0.0,25.0,,False,,True,"When travelling to Epping, ask staff at your starting station if your train can arrive at platform 2. If you arrive at platform 1, use Help Point to ask staff to open exit if necessary. Use Hillcrest Way for platform 1",
940GZZLUEPG-Plat02-WB-central,940GZZLUEPG,central,Stratford,0.0,212.0,,0.0,25.0,,False,,True,"When travelling to Epping, ask staff at your starting station if your train can arrive at platform 2. If you arrive at platform 1, use Help Point to ask staff to open exit if necessary. Use Station Road for platform 2",
940GZZLUEPK-Plat01-WB-district,940GZZLUEPK,district,Earl's Court,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUEPK-Plat02-EB-district,940GZZLUEPK,district,Upminster,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUEPY-Plat01-EB-district,940GZZLUEPY,district,,,,,,,,False,,False,,
940GZZLUEPY-Plat02-WB-district,940GZZLUEPY,district,,,,,,,,False,,False,,
940GZZLUERB-Plat01-NB-bakerloo,940GZZLUERB,bakerloo,,,,,,,,False,,False,,
940GZZLUERB-Plat02-SB-bakerloo,940GZZLUERB,bakerloo,,,,,,,,False,,False,,
940GZZLUERC-Plat01-EB-circle|hammersmith-city,940GZZLUERC,circle,Liverpool Street,,,145.0,,,8.0,False,,False,,
940GZZLUERC-Plat01-EB-circle|hammersmith-city,940GZZLUERC,hammersmith-city,Barking,,,118.0,,,18.0,False,,False,,
940GZZLUERC-Plat02-WB-circle|district,940GZZLUERC,circle,Earl's Court,,,23.0,,,157.0,False,,True,,
940GZZLUERC-Plat02-WB-circle|district,940GZZLUERC,district,Earl's Court,,,23.0,,,157.0,False,,True,,
940GZZLUERC-Plat03-WB-circle|district,940GZZLUERC,circle,Earl's Court,,,23.0,,,157.0,False,,True,,
940GZZLUERC-Plat03-WB-circle|district,940GZZLUERC,district,Earl's Court,,,23.0,,,157.0,False,,True,,
940GZZLUERC-Plat04-WB-circle|hammersmith-city,940GZZLUERC,circle,Hammersmith,,,145.0,,,8.0,False,,False,,
940GZZLUERC-Plat04-WB-circle|hammersmith-city,940GZZLUERC,hammersmith-city,Hammersmith,,,118.0,,,18.0,False,,False,,
940GZZLUESQ-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUESQ,circle,Edgware Road,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUESQ-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUESQ,hammersmith-city,Edgware Road,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUESQ-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUESQ,metropolitan,Harrow-on-the-Hill,0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUESQ-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUESQ,circle,,,,,,,,False,,False,,
940GZZLUESQ-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUESQ,hammersmith-city,,,,,,,,False,,False,,
940GZZLUESQ-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUESQ,metropolitan,,,,,,,,False,,False,,
940GZZLUFBY-Plat01-WB-district,940GZZLUFBY,district,Wimbledon,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUFBY-Plat02-EB-district,940GZZLUFBY,district,Earl's Court,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUFLP-Plat01-WB-central,940GZZLUFLP,central,,,,,,,,False,,False,,
940GZZLUFLP-Plat02-EB-central,940GZZLUFLP,central,,,,,,,,False,,False,,
940GZZLUFYC-Plat01-NB-northern,940GZZLUFYC,northern,High Barnet,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUFYC-Plat02-NB-northern,940GZZLUFYC,northern,High Barnet,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUFYC-Plat03-SB-northern,940GZZLUFYC,northern,Camden Town,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUFYR-Plat01-NB-metropolitan,940GZZLUFYR,metropolitan,"Amersham, Chesham and Uxbridge",,,199.0,,,5.0,False,,False,,
940GZZLUFYR-Plat02-NB-jubilee,940GZZLUFYR,jubilee,Stanmore,0.0,100.0,,0.0,140.0,,False,,True,,
940GZZLUFYR-Plat03-SB-jubilee,940GZZLUFYR,jubilee,Stratford,0.0,120.0,,0.0,163.0,,False,,True,,
940GZZLUFYR-Plat04-SB-metropolitan,940GZZLUFYR,metropolitan,Liverpool Street,0.0,116.0,,0.0,1.0,,False,,True,,
940GZZLUGDG-Plat01-NB-northern,940GZZLUGDG,northern,,,,,,,,False,,False,,
940GZZLUGDG-Plat02-SB-northern,940GZZLUGDG,northern,,,,,,,,False,,False,,
940GZZLUGGH-Plat01-WB-central,940GZZLUGGH,central,,,,,,,,False,,False,,
940GZZLUGGH-Plat02-EB-central,940GZZLUGGH,central,,,,,,,,False,,False,,
940GZZLUGGN-Plat01-NB-northern,940GZZLUGGN,northern,Hendon Central,5.0,37.0,,113.0,150.0,,False,,True,,
940GZZLUGGN-Plat02-NB-northern,940GZZLUGGN,northern,Hendon Central,5.0,37.0,,113.0,150.0,,False,,True,,
940GZZLUGGN-Plat03-NB-northern,940GZZLUGGN,northern,Hendon Central,5.0,37.0,,113.0,150.0,,False,,True,,
940GZZLUGGN-Plat04-SB-northern,940GZZLUGGN,northern,Camden Town,43.0,57.0,,0.0,137.0,,False,,True,,
940GZZLUGGN-Plat05-SB-northern,940GZZLUGGN,northern,Camden Town,43.0,57.0,,0.0,137.0,,False,,True,,
940GZZLUGHK-Plat01-EB-circle|hammersmith-city,940GZZLUGHK,circle,,,,,,,,False,,False,,
940GZZLUGHK-Plat01-EB-circle|hammersmith-city,940GZZLUGHK,hammersmith-city,,,,,,,,False,,False,,
940GZZLUGHK-Plat02-WB-circle|hammersmith-city,940GZZLUGHK,circle,,,,,,,,False,,False,,
940GZZLUGHK-Plat02-WB-circle|hammersmith-city,940GZZLUGHK,hammersmith-city,,,,,,,,False,,False,,
940GZZLUGPK-Plat01-WB-piccadilly,940GZZLUGPK,piccadilly,Heathrow,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUGPK-Plat02-EB-piccadilly,940GZZLUGPK,piccadilly,Oakwood,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUGPK-Plat03-NB-victoria,940GZZLUGPK,victoria,Tottenham Hale,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUGPK-Plat04-SB-victoria,940GZZLUGPK,victoria,Brixton,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUGPK-Plat05-NB-jubilee,940GZZLUGPK,jubilee,Stanmore,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUGPK-Plat06-SB-jubilee,940GZZLUGPK,jubilee,Stratford,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUGPS-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUGPS,circle,,,,,,,,False,,False,,
940GZZLUGPS-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUGPS,hammersmith-city,,,,,,,,False,,False,,
940GZZLUGPS-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUGPS,metropolitan,,,,,,,,False,,False,,
940GZZLUGPS-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUGPS,circle,,,,,,,,False,,False,,
940GZZLUGPS-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUGPS,hammersmith-city,,,,,,,,False,,False,,
940GZZLUGPS-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUGPS,metropolitan,,,,,,,,False,,False,,
940GZZLUGTH-Plat01-WB-central,940GZZLUGTH,central,,,,,,,,False,,False,,
940GZZLUGTH-Plat02-EB-central,940GZZLUGTH,central,,,,,,,,False,,False,,
940GZZLUGTR-Plat01-WB-district,940GZZLUGTR,district,,,,,,,,False,,False,,
940GZZLUGTR-Plat02-WB-circle,940GZZLUGTR,circle,,,,,,,,False,,False,,
940GZZLUGTR-Plat03-EB-circle|district,940GZZLUGTR,circle,,,,,,,,False,,False,,
940GZZLUGTR-Plat03-EB-circle|district,940GZZLUGTR,district,,,,,,,,False,,False,,
940GZZLUGTR-Plat04-WB-piccadilly,940GZZLUGTR,piccadilly,,,,,,,,False,,False,,
940GZZLUGTR-Plat05-EB-piccadilly,940GZZLUGTR,piccadilly,,,,,,,,False,,False,,
940GZZLUHBN-Plat01-WB-central,940GZZLUHBN,central,,,,,,,,False,,False,,
940GZZLUHBN-Plat02-EB-central,940GZZLUHBN,central,,,,,,,,False,,False,,
940GZZLUHBN-Plat03-WB-piccadilly,940GZZLUHBN,piccadilly,,,,,,,,False,,False,,
940GZZLUHBN-Plat04-EB-piccadilly,940GZZLUHBN,piccadilly,,,,,,,,False,,False,,
940GZZLUHBT-Plat01-SB-northern,940GZZLUHBT,northern,Camden Town,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUHBT-Plat02-SB-northern,940GZZLUHBT,northern,Camden Town,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUHBT-Plat03-SB-northern,940GZZLUHBT,northern,Camden Town,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUHCH-Plat01-WB-district,940GZZLUHCH,district,,,,,,,,False,,False,,
940GZZLUHCH-Plat02-EB-district,940GZZLUHCH,district,,,,,,,,False,,False,,
940GZZLUHCL-Plat01-NB-northern,940GZZLUHCL,northern,Edgware,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 5,False,,
940GZZLUHCL-Plat02-SB-northern,940GZZLUHCL,northern,Camden Town,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 2,False,,
940GZZLUHGD-Plat01-WB-metropolitan|piccadilly,940GZZLUHGD,metropolitan,Uxbridge,0.0,73.0,,0.0,110.0,,False,,True,,
940GZZLUHGD-Plat01-WB-metropolitan|piccadilly,940GZZLUHGD,piccadilly,Uxbridge,0.0,83.0,,0.0,177.0,,False,,True,,
